Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,Benefit,npv
4997,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
4998,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
4999,0.0,5771.8422,0.0,5771.8422,0.0,5771.842199999997,15783.656016499997,57231472.607204266,474124441.4598438
5000,0.0,34848.4737,0.0,34848.4737,34248.0,600.4736999982803,16346.960394468384,57231472.607204266,474124441.4598438
5001,0.0,70221.1578,0.0,70221.1578,70221.1578,0.0,16346.960394468384,57231472.607204266,474124441.4598438
5002,0.0,101673.0,0.0,101673.0,48115.4737,53557.5263,66589.27581649838,57231472.607204266,474124441.4598438
5003,0.0,121326.1578,0.0,121326.1578,67768.63149999829,53557.526300001715,116831.59123852999,57231472.607204266,474124441.4598438
5004,0.0,126037.57890000001,0.0,126037.57890000001,100000.0,26037.578900000008,141257.44400462,57231472.607204266,474124441.4598438
5005,0.0,129923.5263,0.0,129923.5263,100000.0,29923.526299999998,169328.70402665,57231472.607204266,474124441.4598438
5006,0.0,125725.1052,0.0,125725.1052,100000.0,25725.105200000005,193461.42521477002,57231472.607204266,474124441.4598438
5007,0.0,103785.6315,0.0,103785.6315,100000.0,3785.631500000003,197012.72612492,57231472.607204266,474124441.4598438
5008,0.0,74119.89480000001,0.0,74119.89480000001,74119.89480000001,0.0,197012.72612492,57231472.607204266,474124441.4598438
5009,0.0,39207.789600000004,0.0,39207.789600000004,39207.789600000004,0.0,197012.72612492,57231472.607204266,474124441.4598438
5010,0.0,8870.5263,0.0,8870.5263,8870.5263,0.0,197012.72612492,57231472.607204266,474124441.4598438
5011,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5012,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
5013,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
5014,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
5015,0.0,0.0,14417.815352640797,0.0,14417.815352640797,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5016,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5017,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5018,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5019,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5020,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5021,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5022,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5023,0.0,5515.8948,0.0,5515.8948,5515.8948,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5024,0.0,34833.1578,0.0,34833.1578,34833.1578,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5025,0.0,76844.36850000001,0.0,76844.36850000001,76844.36850000001,0.0,10369.09084868001,57231472.607204266,474124441.4598438
5026,0.0,106669.4211,0.0,106669.4211,53111.89479999806,53557.52630000195,60611.40627071184,57231472.607204266,474124441.4598438
5027,0.0,125168.6841,0.0,125168.6841,100000.0,25168.6841,84222.14882492184,57231472.607204266,474124441.4598438
5028,0.0,141874.42109999998,0.0,141874.42109999998,100000.0,41874.42109999998,123504.54325883182,57231472.607204266,474124441.4598438
5029,0.0,135548.68409999998,0.0,135548.68409999998,86291.26300000191,49257.42109999807,169712.92999274,57231472.607204266,474124441.4598438
5030,0.0,124217.2104,0.0,124217.2104,100000.0,24217.210399999996,192431.09506898,57231472.607204266,474124441.4598438
5031,0.0,104883.94739999999,0.0,104883.94739999999,100000.0,4883.947400000034,197012.72612492,57231472.607204266,474124441.4598438
5032,0.0,70441.4211,0.0,70441.4211,70441.42110000004,0.0,197012.72612492,57231472.607204266,474124441.4598438
5033,0.0,36221.5263,0.0,36221.5263,36221.5263,0.0,197012.72612492,57231472.607204266,474124441.4598438
5034,0.0,7554.6314999999995,0.0,7554.6314999999995,7554.6314999999995,0.0,197012.72612492,57231472.607204266,474124441.4598438
5035,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5036,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
5037,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
5038,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
5039,0.0,0.0,14417.815352640791,0.0,14417.815352640791,0.0,10369.090848680004,57231472.607204266,474124441.4598438
5040,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5041,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5042,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5043,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5044,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5045,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5046,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5047,0.0,5481.1578,0.0,5481.1578,5481.1578,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5048,0.0,34212.789600000004,0.0,34212.789600000004,0.0,34212.789600000004,42464.108772440006,57231472.607204266,474124441.4598438
5049,0.0,73527.3159,0.0,73527.3159,39855.47399999997,33671.84190000003,74051.66365883002,57231472.607204266,474124441.4598438
5050,0.0,108806.2104,0.0,108806.2104,100000.0,8806.210399999996,82312.76963507001,57231472.607204266,474124441.4598438
5051,0.0,130928.3685,0.0,130928.3685,100000.0,30928.368499999997,111326.67212492,57231472.607204266,474124441.4598438
5052,0.0,134964.9474,0.0,134964.9474,100000.0,34964.947400000005,144127.28928086002,57231472.607204266,474124441.4598438
5053,0.0,133234.5789,0.0,133234.5789,100000.0,33234.57889999999,175304.64774695,57231472.607204266,474124441.4598438
5054,0.0,120802.57890000001,0.0,120802.57890000001,100000.0,20802.578900000008,194819.54701304002,57231472.607204266,474124441.4598438
5055,0.0,102337.8948,0.0,102337.8948,100000.0,2337.8947999999946,197012.72612492,57231472.607204266,474124441.4598438
5056,0.0,65681.2104,0.0,65681.2104,65681.2104,0.0,197012.72612492,57231472.607204266,474124441.4598438
5057,0.0,30444.473700000002,0.0,30444.473700000002,30444.473700000002,0.0,197012.72612492,57231472.607204266,474124441.4598438
5058,0.0,7809.157799999999,14704.043396887668,7809.157799999999,22513.20119688767,0.0,181338.44470834645,57231472.607204266,474124441.4598438
5059,0.0,0.0,0.0,0.0,0.0,0.0,181338.44470834645,57231472.607204266,474124441.4598438
5060,0.0,0.0,0.0,0.0,0.0,0.0,181338.44470834645,57231472.607204266,474124441.4598438
5061,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124246.95520829315,57231472.607204266,474124441.4598438
5062,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5063,0.0,0.0,0.0,0.0,0.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5064,0.0,0.0,0.0,0.0,0.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5065,0.0,0.0,0.0,0.0,0.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5066,0.0,0.0,0.0,0.0,0.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5067,0.0,0.0,0.0,0.0,0.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5068,0.0,0.0,0.0,0.0,0.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5069,0.0,0.0,0.0,0.0,0.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5070,0.0,0.0,0.0,0.0,0.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5071,0.0,5613.0,0.0,5613.0,5613.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5072,0.0,34225.5789,0.0,34225.5789,34225.5789,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5073,0.0,72186.0,0.0,72186.0,72186.0,0.0,67155.46570823986,57231472.607204266,474124441.4598438
5074,0.0,105758.2104,0.0,105758.2104,100000.0,5758.210399999996,72557.24288447986,57231472.607204266,474124441.4598438
5075,0.0,121469.2104,0.0,121469.2104,100000.0,21469.210399999996,92697.50916071986,57231472.607204266,474124441.4598438
5076,0.0,138008.6841,0.0,138008.6841,100000.0,38008.68410000001,128353.45571492988,57231472.607204266,474124441.4598438
5077,0.0,140774.5263,0.0,140774.5263,100000.0,40774.5263,166604.03883695987,57231472.607204266,474124441.4598438
5078,0.0,125692.5789,0.0,125692.5789,100000.0,25692.578899999993,190706.2471030499,57231472.607204266,474124441.4598438
5079,0.0,102265.1052,0.0,102265.1052,100000.0,2265.1052000000054,192831.14229116988,57231472.607204266,474124441.4598438
5080,0.0,72085.5789,0.0,72085.5789,72085.5789,0.0,192831.14229116988,57231472.607204266,474124441.4598438
5081,0.0,36922.1052,0.0,36922.1052,36922.1052,0.0,192831.14229116988,57231472.607204266,474124441.4598438
5082,0.0,8321.368499999999,0.0,8321.368499999999,8321.368499999999,0.0,192831.14229116988,57231472.607204266,474124441.4598438
5083,0.0,0.0,0.0,0.0,0.0,0.0,192831.14229116988,57231472.607204266,474124441.4598438
5084,0.0,0.0,53557.5263,0.0,53557.5263,0.0,135739.6527911166,57231472.607204266,474124441.4598438
5085,0.0,0.0,0.0,0.0,0.0,0.0,135739.6527911166,57231472.607204266,474124441.4598438
5086,0.0,0.0,53557.5263,0.0,53557.5263,0.0,78648.1632910633,57231472.607204266,474124441.4598438
5087,0.0,0.0,53557.5263,0.0,53557.5263,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5088,0.0,0.0,0.0,0.0,0.0,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5089,0.0,0.0,0.0,0.0,0.0,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5090,0.0,0.0,0.0,0.0,0.0,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5091,0.0,0.0,0.0,0.0,0.0,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5092,0.0,0.0,0.0,0.0,0.0,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5093,0.0,0.0,0.0,0.0,0.0,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5094,0.0,0.0,0.0,0.0,0.0,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5095,0.0,6420.0,0.0,6420.0,6420.0,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5096,0.0,39955.1052,0.0,39955.1052,39955.1052,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5097,0.0,84196.26329999999,0.0,84196.26329999999,84196.26329999999,0.0,21556.67379101002,57231472.607204266,474124441.4598438
5098,0.0,114942.1578,0.0,114942.1578,61384.6315,53557.5263,71798.98921304001,57231472.607204266,474124441.4598438
5099,0.0,133164.0,0.0,133164.0,100000.0,33164.0,102910.13761304002,57231472.607204266,474124441.4598438
5100,0.0,139414.5789,0.0,139414.5789,100000.0,39414.57889999999,139884.95407913002,57231472.607204266,474124441.4598438
5101,0.0,139321.2633,0.0,139321.2633,100000.0,39321.26329999999,176772.23118086002,57231472.607204266,474124441.4598438
5102,0.0,118678.5789,0.0,118678.5789,100000.0,18678.578899999993,194294.60604695,57231472.607204266,474124441.4598438
5103,0.0,102897.4737,0.0,102897.4737,100000.0,2897.4737000000023,197012.72612492,57231472.607204266,474124441.4598438
5104,0.0,73522.5789,0.0,73522.5789,73522.5789,0.0,197012.72612492,57231472.607204266,474124441.4598438
5105,0.0,34008.6315,0.0,34008.6315,34008.6315,0.0,197012.72612492,57231472.607204266,474124441.4598438
5106,0.0,7824.1578,0.0,7824.1578,7824.1578,0.0,197012.72612492,57231472.607204266,474124441.4598438
5107,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5108,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5109,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5110,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5111,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5112,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5113,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5114,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5115,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5116,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5117,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5118,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
5119,0.0,6108.6314999999995,53557.5263,6108.6314999999995,59666.1578,0.0,139921.23662486672,57231472.607204266,474124441.4598438
5120,0.0,36224.052599999995,49493.34148905275,36224.052599999995,85717.39408905274,0.0,87162.10488085996,57231472.607204266,474124441.4598438
5121,0.0,71208.0,0.0,71208.0,71208.0,0.0,87162.10488085996,57231472.607204266,474124441.4598438
5122,0.0,98408.2104,0.0,98408.2104,98408.2104,0.0,87162.10488085996,57231472.607204266,474124441.4598438
5123,0.0,119736.4737,0.0,119736.4737,100000.0,19736.473700000002,105676.89085882997,57231472.607204266,474124441.4598438
5124,0.0,134427.63150000002,0.0,134427.63150000002,100000.0,34427.63150000002,137973.45196898,57231472.607204266,474124441.4598438
5125,0.0,138213.15780000002,0.0,138213.15780000002,100000.0,38213.157800000015,173821.21530116,57231472.607204266,474124441.4598438
5126,0.0,120881.3685,0.0,120881.3685,100000.0,20881.368499999997,193410.02709101,57231472.607204266,474124441.4598438
5127,0.0,103840.4211,0.0,103840.4211,100000.0,3840.421100000007,197012.72612492,57231472.607204266,474124441.4598438
5128,0.0,72119.3685,27880.631500000018,72119.3685,100000.0,0.0,167292.40686258124,57231472.607204266,474124441.4598438
5129,0.0,34735.5789,0.0,34735.5789,34735.5789,0.0,167292.40686258124,57231472.607204266,474124441.4598438
5130,0.0,7701.9474,0.0,7701.9474,7701.9474,0.0,167292.40686258124,57231472.607204266,474124441.4598438
5131,0.0,0.0,11793.595022648806,0.0,11793.595022648806,0.0,154720.6181165533,57231472.607204266,474124441.4598438
5132,0.0,0.0,53557.5263,0.0,53557.5263,0.0,97629.1286165,57231472.607204266,474124441.4598438
5133,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5134,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5135,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5136,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5137,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5138,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5139,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5140,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5141,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5142,0.0,0.0,0.0,0.0,0.0,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5143,0.0,5601.4737000000005,0.0,5601.4737000000005,5601.4737000000005,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5144,0.0,34188.3159,0.0,34188.3159,34188.3159,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5145,0.0,69876.7896,0.0,69876.7896,69876.7896,0.0,97629.12861650002,57231472.607204266,474124441.4598438
5146,0.0,102089.6841,0.0,102089.6841,100000.0,2089.6840999999986,99589.46127071002,57231472.607204266,474124441.4598438
5147,0.0,119469.0,0.0,119469.0,100000.0,19469.0,117853.33017071,57231472.607204266,474124441.4598438
5148,0.0,126892.7367,0.0,126892.7367,100000.0,26892.736699999994,143081.40646898,57231472.607204266,474124441.4598438
5149,0.0,126693.3159,0.0,126693.3159,100000.0,26693.3159,168122.40611476998,57231472.607204266,474124441.4598438
5150,0.0,124509.1578,0.0,124509.1578,100000.0,24509.1578,191114.44704695,57231472.607204266,474124441.4598438
5151,0.0,106287.4737,0.0,106287.4737,100000.0,6287.473700000002,197012.72612492,57231472.607204266,474124441.4598438
5152,0.0,72282.6315,0.0,72282.6315,72282.6315,0.0,197012.72612492,57231472.607204266,474124441.4598438
5153,0.0,34049.3685,0.0,34049.3685,34049.3685,0.0,197012.72612492,57231472.607204266,474124441.4598438
5154,0.0,7506.1578,53557.5263,7506.1578,61063.6841,0.0,139921.23662486672,57231472.607204266,474124441.4598438
5155,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
5156,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
5157,0.0,0.0,14417.815352640791,0.0,14417.815352640791,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5158,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5159,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5160,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5161,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5162,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5163,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5164,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5165,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5166,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5167,0.0,5152.2633000000005,0.0,5152.2633000000005,0.0,5152.2633000000005,15202.429050409999,57231472.607204266,474124441.4598438
5168,0.0,32298.7896,0.0,32298.7896,32298.7896,0.0,15202.429050409999,57231472.607204266,474124441.4598438
5169,0.0,74376.4737,0.0,74376.4737,69282.31560000184,5094.1580999981625,19981.258764018276,57231472.607204266,474124441.4598438
5170,0.0,106019.52630000001,0.0,106019.52630000001,52462.0,53557.526300001846,70223.57418605001,57231472.607204266,474124441.4598438
5171,0.0,129365.6841,0.0,129365.6841,100000.0,29365.6841,97771.52244026001,57231472.607204266,474124441.4598438
5172,0.0,133883.5263,0.0,133883.5263,100000.0,33883.5263,129557.65846229001,57231472.607204266,474124441.4598438
5173,0.0,140929.7367,0.0,140929.7367,100000.0,40929.73670000001,167953.84446056,57231472.607204266,474124441.4598438
5174,0.0,126826.5789,0.0,126826.5789,100000.0,26826.578899999993,193119.85812665,57231472.607204266,474124441.4598438
5175,0.0,104149.7367,0.0,104149.7367,100000.0,4149.736699999994,197012.72612492,57231472.607204266,474124441.4598438
5176,0.0,74440.7367,25559.263300000006,74440.7367,100000.0,0.0,169766.94923546258,57231472.607204266,474124441.4598438
5177,0.0,36596.3685,0.0,36596.3685,7552.794372020664,29043.574127979333,197012.72612492,57231472.607204266,474124441.4598438
5178,0.0,7948.8948,0.0,7948.8948,7948.8948,0.0,197012.72612492,57231472.607204266,474124441.4598438
5179,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,181643.55934883986,57231472.607204266,474124441.4598438
5180,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
5181,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
5182,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
5183,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
